id,domain,software,users_count,monthly_active_users
18059,mastodon.social,Mastodon,2950927,257598
17937,misskey.io,Misskey,683973,3070
18006,pixelfed.social,Pixelfed,505641,67718
18033,mstdn.jp,Mastodon,413210,12335
17921,mastodon.cloud,Mastodon,277756,1784
18048,mstdn.social,Mastodon,266997,11158
11856,micro.blog,Microdotblog,219171,5642
16811,mastodon.world,Mastodon,193378,7945
18053,mastodon.online,Mastodon,189114,8657
18040,mas.to,Mastodon,188300,10612
66350,lemmy.world,Lemmy,182927,14524
21452,phijkchu.com,PeerTube,124319,8328
5585,fed.brid.gy,Bridgy-fed,121968,
4411,techhub.social,Mastodon,84666,4530
15853,infosec.exchange,Mastodon,78515,11885
16999,pixelfed.de,Pixelfed,78492,3744
17935,mastodon.uno,Mastodon,78122,5562
9294,mastodon.sdf.org,Mastodon,73193,2012
28964,masto.ai,Mastodon,73192,1598
157163,forum.magicmirror.builders,NodeBB,72406,741
32135,social.vivaldi.net,Mastodon,71661,6526
17378,c.im,Mastodon,67988,2119
45432,loforo.com,Mastodon,66933,12522
18015,fosstodon.org,Mastodon,62485,8418
23869,hachyderm.io,Mastodon,56971,8291
24685,gram.social,Pixelfed,56514,9603
18512,lemmy.ml,Lemmy,56155,2083
30282,mstdn.party,Mastodon,53001,1618
16950,mastodon.top,Mastodon,51260,1037
28626,aethy.com,Mastodon,49040,6097
17575,m.cmx.im,Mastodon,48113,6119
17920,troet.cafe,Mastodon,47669,6103
16605,pixelfed.uno,Pixelfed,44893,5848
17996,mastodon.nl,Mastodon,44395,3594
27766,piaille.fr,Mastodon,42987,8058
18037,kolektiva.social,Mastodon,40835,3097
18046,mastodon.art,Mastodon,40642,3871
29966,ohai.social,Mastodon,40503,1587
17775,fedibird.com,Fedibird,40088,7940
18027,mamot.fr,Mastodon,40014,2678
19121,meetup.furryfederation.com,Mobilizon,39700,
17515,sfba.social,Mastodon,39336,1839
6158,pxlmo.com,Pixelfed,38075,6073
47346,mast.lat,Mastodon,37492,416
23339,tkz.one,Mastodon,37346,642
19617,misskey.design,Misskey,36625,
17867,planet.moe,Mastodon,36591,9929
23268,mindly.social,Mastodon,36117,948
23732,mstdn.ca,Mastodon,35701,2196
157161,beautifulmind.club,NodeBB,35012,830
16634,nijimiss.moe,Misskey,34898,59
16575,mastodon.gamedev.place,Mastodon,34100,4590
17979,alive.bar,Mastodon,33198,3065
28043,toot.community,Mastodon,32798,1627
66445,sh.itjust.works,Lemmy,32563,2540
49780,me.dm,Mastodon,32530,924
143261,loops.video,Loops,31464,1165
155136,forum.cloudron.io,NodeBB,30511,374
31624,masto.es,Mastodon,30448,1900
10472,mastodon.scot,Mastodon,29314,1844
17912,mastodon.xyz,Mastodon,28434,709
17945,qoto.org,Mastodon,27691,0
23804,ravenation.club,Mastodon,27595,445
15725,ioc.exchange,Mastodon,27526,1198
27050,mastodon.au,Mastodon,27192,1021
46470,mstdn.business,Mastodon,27115,191
16467,aus.social,Mastodon,26192,2026
32162,masto.nu,Mastodon,25724,625
24308,det.social,Mastodon,25485,1671
81614,neodb.social,NeoDB,24300,1669
18010,wxw.moe,Mastodon,23995,3221
25409,labo.wovs.tk,Misskey,23725,3168
19562,spinster.xyz,Pleroma,23282,248
18018,social.tchncs.de,Mastodon,23115,3564
17520,mathstodon.xyz,Mastodon,22614,3100
12319,thu.closed.social,Mastodon,21750,970
17971,mastodon.bida.im,Mastodon,21370,722
16856,mastodon.ie,Mastodon,21292,1563
24471,mastodon.com.tr,Mastodon,21266,293
27722,newsie.social,Mastodon,20728,619
150707,takusuki.com,Misskey,20449,
17616,sushi.ski,Misskey,19323,825
17094,nrw.social,Mastodon,18806,2416
66715,lemmy.dbzer0.com,Lemmy,18772,1446
54086,tomes.tchncs.de,Bookwyrm,18734,30
30053,mastodon-japan.net,Mastodon,18240,2188
157000,xissmie.xfolio.jp,Misskey,18222,
18052,o3o.ca,Mastodon,17972,2473
32830,defcon.social,Mastodon,17774,1827
17304,p.lu,PeerTube,17746,14
71658,oekakiskey.com,Misskey,17450,
3635,mastodon.nu,Mastodon,17424,1210
17908,abdl.link,Mastodon,17413,379
155211,qlub.social,Mastodon,17291,1130
12333,mastodontech.de,Mastodon,16544,1346
152715,torikago-suki.net,Misskey,16102,
15707,ieji.de,Mastodon,15637,1025
30058,theblower.au,Mastodon,15440,245
18023,tech.lgbt,Mastodon,15336,2556
155001,events.pol-rev.com,Mobilizon,15321,
52007,ummah.ps,Pleroma,15066,339
16959,glasgow.social,Mastodon,14973,252
23756,sueden.social,Mastodon,14681,1762
17975,skeptikon.fr,PeerTube,14528,358
17947,norden.social,Mastodon,14063,3224
22205,beehaw.org,Lemmy,14056,333
17594,mobilizon.fr,Mobilizon,13678,
16127,noc.social,Mastodon,13483,582
17923,chaos.social,Mastodon,13319,6028
182516,unchat.cat,Gotosocial,13231,10267
19319,pixey.org,Pixelfed,13190,534
17235,meow.social,Mastodon,13143,1661
16189,toot.io,Mastodon,13026,481
17972,eldritch.cafe,Mastodon,13010,932
10706,mstdn.plus,Mastodon,12618,480
159479,gitea.moe,Gitea,12317,222
17431,social.cologne,Mastodon,12123,1047
50763,flipboard.social,Mastodon,12122,2011
35467,cyberplace.social,Mastodon,12064,823
17814,social.linux.pizza,Mastodon,12046,1037
17024,indieweb.social,Mastodon,12036,1063
17364,mastodon.green,Mastodon,12021,981
19190,lemmy.ca,Lemmy,11873,1409
932,pixelfed.fr,Pixelfed,11718,814
27518,med-mastodon.com,Mastodon,11715,310
16552,toot.wales,Mastodon,11349,604
7067,ro-mastodon.puyo.jp,Mastodon,11340,2739
22855,fotofed.nl,Pixelfed,11288,92
17772,pixel.tchncs.de,Pixelfed,11157,591
28047,sigmoid.social,Mastodon,11146,531
66569,programming.dev,Lemmy,11107,908
15722,muenchen.social,Mastodon,11101,1044
147099,tickler.cc,Misskey,11088,
7649,ruhr.social,Mastodon,10864,1384
17970,framapiaf.org,Mastodon,10784,1322
16741,mstdn.tokyocameraclub.com,Mastodon,10677,228
19173,lemmygrad.ml,Lemmy,10639,972
17712,social.anoxinon.de,Mastodon,10334,969
19612,occm.cc,Mastodon,10331,2375
18965,hessen.social,Mastodon,10239,1289
17719,g0v.social,Mastodon,10041,1183
49190,lemmy.blahaj.zone,Lemmy,9877,987
55530,pixelfed.art,Pixelfed,9816,551
16480,climatejustice.social,Mastodon,9790,635
2735,dice.camp,Mastodon,9375,1486
32997,projectmushroom.social,Mastodon,9296,57
15969,mastodon.nz,Mastodon,9140,840
24089,truthsocial.co.in,Mastodon,9024,571
17538,mastodont.cat,Mastodon,8821,986
13519,metapixl.com,Pixelfed,8816,304
24424,h4.io,Mastodon,8769,297
3878,socel.net,Mastodon,8719,284
18000,101010.pl,Mastodon,8614,494
17615,hostux.social,Mastodon,8585,467
17219,aipi.social,Mastodon,8559,29
70925,ttrpg.network,Lemmy,8477,134
17789,twit.social,Mastodon,8327,1183
50441,nekomiya.net,Misskey,8304,174
11014,me.ns.ci,Mastodon,8240,456
151740,feels.moe,Misskey,8142,
28564,econtwitter.net,Mastodon,8025,141
16670,write.as,Writefreely,8003,286
65128,wake.0am.jp,Foundkey,8000,331
53913,novelskey.tarbin.net,,7872,
23130,livellosegreto.it,Mastodon,7866,1104
66277,lemmy.one,Lemmy,7823,34
17918,peertube.uno,PeerTube,7524,338
14257,peertube.lyceeconnecte.fr,PeerTube,7425,151
25942,peertube.monlycee.net,PeerTube,7354,154
27516,mstdn.science,Mastodon,7288,501
66285,discuss.tchncs.de,Lemmy,7276,784
158814,video.querdenken-711.de,PeerTube,7203,71
66732,lemmy.zip,Lemmy,7171,1715
17393,nerdculture.de,Mastodon,7146,768
159075,zlosniki.pl,NodeBB,7144,22
51408,text.tchncs.de,Writefreely,7132,54
67677,tube-action-educative.apps.education.fr,PeerTube,7107,199
6904,social.librem.one,Mastodon,7040,172
5131,vocalodon.net,Mastodon,6999,149
54565,seikora.one,Misskey,6972,
71691,misskey.gg,Misskey,6960,
15751,nojack.easydns.ca,Mastodon,6945,6
24497,misskey.yukineko.me,Misskey,6816,22
25081,submarin.online,Misskey,6695,677
12668,ruby.social,Mastodon,6541,960
66599,misskey.day,Misskey,6493,
27639,urbanists.social,Mastodon,6469,452
31442,tube-sciences-technologies.apps.education.fr,PeerTube,6454,504
27513,pixelfed.au,Pixelfed,6409,474
16075,vis.social,Mastodon,6268,270
28204,zirk.us,Mastodon,6168,599
30922,union.place,Mastodon,5924,256
17552,metalhead.club,Mastodon,5892,701
15972,fediscience.org,Mastodon,5867,899
66551,reddthat.com,Lemmy,5785,293
66802,fedia.io,Mbin,5741,435
3363,imastodon.net,Mastodon,5721,345
24085,dju.social,Mastodon,5717,272
17691,tilvids.com,PeerTube,5693,205
17463,pony.tube,PeerTube,5688,242
8807,mastodon.eus,Mastodon,5668,1119
84843,video.cnr.it,PeerTube,5657,741
32816,toot.funami.tech,Mastodon,5654,89
34316,cupoftea.social,Mastodon,5546,282
54986,voskey.icalo.net,Misskey,5536,
31113,mastodonczech.cz,Mastodon,5536,646
27510,sciences.social,Mastodon,5529,585
16584,kirakiratter.com,Mastodon,5465,124
28027,ecoevo.social,Mastodon,5405,505
46005,tube-cycle-2.apps.education.fr,PeerTube,5386,252
179586,meyon.com.ye,PeerTube,5377,239
54314,msk.kitazawa.me,Misskey,5368,
13673,toot.aquilenet.fr,Mastodon,5353,244
33035,convo.casa,Mastodon,5352,110
16215,masto.pt,Mastodon,5338,360
4544,phpc.social,Mastodon,5279,702
144107,feddit.org,Lemmy,5079,1471
30145,stella.place,Misskey,4992,66
51270,tube-cycle-3.apps.education.fr,PeerTube,4981,237
66519,lemmy.sdf.org,Lemmy,4954,397
55835,retrogarde.de,Writefreely,4891,768
16791,mstdn.guru,Mastodon,4731,640
65503,infosec.pub,Lemmy,4724,338
13534,publish.ministryofinternet.eu,Writefreely,4714,7
17317,rollenspiel.social,Mastodon,4688,444
64791,ikaskey.bktsk.com,Misskey,4633,
53033,app.wafrn.net,wafrn,4620,797
17184,sociale.network,Mastodon,4541,291
17959,todon.eu,Mastodon,4532,501
154097,space.starnest.app,Misskey,4468,
66682,feddit.uk,Lemmy,4459,392
18050,linuxrocks.online,Mastodon,4459,206
18742,wien.rocks,Mastodon,4456,384
30978,fgc.network,Pleroma,4438,172
73221,lemmings.world,Lemmy,4393,176
10812,kind.social,Mastodon,4390,974
15943,rubber.social,Mastodon,4380,469
6848,misskey.ranranhome.info,Misskey,4375,285
14650,devs.live,Pleroma,4365,106
15098,muenster.im,Mastodon,4360,258
16809,1234.as,Mastodon,4337,154
17543,open.audio,Funkwhale,4325,91
18012,wiwi.video,PeerTube,4301,31
22566,fairy.id,Mastodon,4211,151
13538,ichiji.social,Mastodon,4197,93
17913,mastodon.zaclys.com,Mastodon,4115,303
17599,lou.lt,Mastodon,4085,90
5009,uri.life,Mastodon,3985,482
17544,dresden.network,Mastodon,3942,639
27925,genomic.social,Mastodon,3940,341
23775,artsio.com,Mastodon,3939,50
65713,live-theater.net,Misskey,3931,
12895,mastodon.berlin,Mastodon,3925,258
48251,mattyaski.co,Misskey,3916,209
20035,freeatlantis.com,Mastodon,3898,184
145106,mivatter.com,Misskey,3892,
51812,misskey.gamelore.fun,Misskey,3859,
31988,expressional.social,Mastodon,3838,318
18056,mastodon.ml,Mastodon,3830,749
17676,wandering.shop,Mastodon,3829,778
163864,www.glotter.com,WordPress,3815,2372
25244,misskey.cloud,Misskey,3783,192
16316,social.targaryen.house,Mastodon,3774,32
16236,nya.one,Misskey,3763,55
16817,yiff.life,Mastodon,3753,452
17026,writing.exchange,Mastodon,3725,282
16788,liker.social,Mastodon,3722,159
3390,qdon.space,Mastodon,3709,295
21500,fe.disroot.org,Akkoma,3690,381
29938,discuss.systems,Mastodon,3676,371
157264,www.onekite.com,NodeBB,3641,48
15255,gensokyo.social,Mastodon,3640,25
66930,startrek.website,Lemmy,3631,157
18590,mobilizon.it,Mobilizon,3615,
23381,rheinneckar.social,Mastodon,3610,397
31932,wehavecookies.social,Mastodon,3572,772
25258,tube-institutionnel.apps.education.fr,PeerTube,3487,238
16203,peertube.ch,PeerTube,3485,13
1094,ursal.zone,Mastodon,3485,397
29490,toad.social,Mastodon,3478,260
16561,tooot.im,Mastodon,3476,226
64535,luzeed.org,Pixelfed,3474,488
17120,mathtod.online,Mastodon,3471,60
48517,buicha.social,Misskey,3466,17
34486,veganism.social,Mastodon,3466,256
17944,donphan.social,Mastodon,3410,111
21225,masto.nobigtech.es,Mastodon,3409,134
35084,misskey.niri.la,Misskey,3335,8
28033,androiddev.social,Mastodon,3313,432
21467,peertube.otakufarms.com,PeerTube,3310,18
3584,iztasocial.site,Mastodon,3286,213
17951,diode.zone,PeerTube,3275,25
17816,photog.social,Mastodon,3262,247
66503,feddit.nl,Lemmy,3240,289
16549,digitalcourage.social,Mastodon,3216,862
16684,fulda.social,Mastodon,3202,110
16739,bildung.social,Mastodon,3199,755
146966,misskey.flowers,Misskey,3196,
17020,ffxiv-mastodon.com,Mastodon,3194,264
23665,lile.cl,Mastodon,3173,176
17727,equestria.social,Mastodon,3169,310
17916,tabletop.social,Mastodon,3160,126
17536,ika.queloud.net,Mastodon,3148,223
17998,best-friends.chat,Mastodon,3145,462
22189,berlin.social,Mastodon,3136,635
90361,spook.tube,PeerTube,3134,25
70923,lemmy.eco.br,Lemmy,3110,94
23791,sunny.garden,Mastodon,3092,565
17679,tooting.ch,Mastodon,3092,437
19902,wetdry.world,Mastodon,3090,659
23745,peoplemaking.games,Mastodon,3089,286
17302,todon.nl,Mastodon,3088,352
17496,misskey.noellabo.jp,Misskey,3084,81
33051,cubhub.social,Mastodon,3079,562
17144,mastodon.arch-linux.cz,Mastodon,3025,115
28569,journa.host,Mastodon,2989,198
28454,graphics.social,Mastodon,2981,200
17938,woof.group,Mastodon,2972,629
76287,newsmast.social,Mastodon,2968,112
29930,disabled.social,Mastodon,2966,201
17059,kemonodon.club,Mastodon,2947,295
5777,ani.work,Mastodon,2947,95
2533,freeradical.zone,Mastodon,2933,121
83734,piefed.social,Piefed,2907,816
15914,hispagatos.space,Mastodon,2869,73
35041,blahaj.zone,Sharkey,2855,347
15662,snabelen.no,Mastodon,2851,363
17825,toot.cat,Mastodon,2844,386
21673,miruku.cafe,Sharkey,2839,65
16604,oc.todon.fr,Mastodon,2830,99
26988,tube-langues-vivantes.apps.education.fr,PeerTube,2798,211
65582,side.misskey.productions,Misskey,2758,
10524,mastodon.london,Mastodon,2756,74
24375,hci.social,Mastodon,2743,330
71528,pleroma.woodynet.net,Pleroma,2740,1
16245,freiburg.social,Mastodon,2735,457
17872,mastodon.me.uk,Mastodon,2731,486
16059,friendica.eskimo.com,Friendica,2698,8
25128,pixelfed.com.br,Pixelfed,2670,52
17926,mastodon.la,Mastodon,2649,166
17236,acg.mn,Mastodon,2635,37
84492,noauthority.social,Mastodon,2631,1005
6395,hub.netzgemeinde.eu,Hubzilla,2607,158
21188,midwest.social,Lemmy,2597,322
45422,mstdn.games,Mastodon,2566,407
19171,szmer.info,Lemmy,2562,123
28429,mapstodon.space,Mastodon,2543,404
16564,mastodon.partipirate.org,Mastodon,2541,40
17978,layer8.space,Mastodon,2528,270
17469,liberdon.com,Mastodon,2527,173
28190,hcommons.social,Hometown,2518,406
17230,hello.2heng.xin,Mastodon,2513,66
154385,pixelshot.it,Pixelfed,2505,830
17526,rivals.space,Mastodon,2505,398
13601,mstdn.fr,Mastodon,2497,103
18049,varishangout.net,Pleroma,2494,121
30732,blorbo.social,Mastodon,2489,467
6047,shared.graphics,Pixelfed,2476,6
52818,kmy.blue,Kmyblue,2464,451
17767,oslo.town,Mastodon,2452,216
17777,donotban.com,Mastodon,2443,275
64620,otoskey.tarbin.net,,2436,
87601,photofed.world,Pixelfed,2435,123
28037,mastodon-belgium.be,Mastodon,2427,342
159041,forum.ieu.app,NodeBB,2417,841
20515,mast.dragon-fly.club,Mastodon,2416,239
28600,typo.social,Mastodon,2404,702
183271,fedi.unchat.cat,Gotosocial,2402,848
29445,federated.press,Mastodon,2400,84
74914,transfem.social,Sharkey,2397,92
28006,swiss.social,Mastodon,2377,531
66671,discuss.online,Lemmy,2373,103
17338,dizl.de,Mastodon,2365,73
17510,elekk.xyz,Mastodon,2352,68
24693,feddit.it,Lemmy,2349,157
15859,colorid.es,Hometown,2339,64
56595,pixelfed.dk,Pixelfed,2333,268
16795,mastodon.oeru.org,Mastodon,2330,31
78407,mesmerized.online,Mastodon,2329,383
17980,libretooth.gr,Mastodon,2318,152
14550,eletusk.club,Mastodon,2310,48
17226,tube.tchncs.de,PeerTube,2304,111
16578,mastodon.cipherbliss.com,Mastodon,2291,29
27212,social.veraciousnetwork.com,Mastodon,2260,45
17829,freeframe.masto.host,Mastodon,2257,5
18044,tilde.zone,Mastodon,2238,339
31982,mastorol.es,Mastodon,2234,282
89511,git.gay,Forgejo,2228,357
29611,twiukraine.com,Mastodon,2219,163
155261,etalenta.social,Mastodon,2210,163
17326,mstdn.maud.io,Mastodon,2201,336
20459,minidisc.tokyo,Foundkey,2188,38
71871,makertube.net,PeerTube,2187,453
150062,matx.eus,Mastodon,2177,419
15892,qua.name,Writefreely,2150,12
22257,nnia.space,Mastodon,2141,214
148187,pod.truefans.social,,2125,
146436,truefans.social,,2125,
36226,buttersc.one,Misskey,2107,2
66363,pawb.social,Lemmy,2104,248
175169,noc.ski,Misskey,2085,
25010,bolha.us,Mastodon,2083,244
15750,mastodon.com.br,Mastodon,2052,85
31004,mustard.blog,Mastodon,2049,192
36154,hometech.social,Mastodon,2039,93
15779,misskey.m544.net,Meisskey,2034,98
10380,pouet.chapril.org,Mastodon,2017,1009
151207,tube.theplattform.net,PeerTube,2014,152
17497,thecool.tube,PeerTube,2003,5
16554,peertube.stream,PeerTube,2002,54
16057,greatview.video,PeerTube,2000,1
10518,serv3.wiki-tube.de,PeerTube,2000,
17592,social.coop,Mastodon,1999,445
17140,mastodon.org.uk,Mastodon,1985,168
4354,pixelfed.fi,Pixelfed,1984,23
53281,misskey.systems,Misskey,1981,
86827,pics.80px.com,Pixelfed,1973,362
16677,video.hardlimit.com,PeerTube,1963,80
16225,photodn.net,Mastodon,1963,92
15720,shelter.moe,Mastodon,1956,277
17919,anticapitalist.party,Mastodon,1953,54
17735,blob.cat,Akkoma,1950,79
27237,kurry.social,Mastodon,1935,68
16803,mastodon.cc,Mastodon,1927,64
11242,mastodon.gougere.fr,Mastodon,1893,85
71889,dvd.chat,Firefish,1891,182
71996,jlai.lu,Lemmy,1887,251
16912,sunbeam.city,Mastodon,1885,85
27421,sakurajima.moe,Mastodon,1878,277
147599,www.lancescurv.com,WordPress,1874,2
54063,rhythmisskey.games,Misskey,1867,
71912,hoto.moe,Misskey,1863,5
28364,pawb.fun,Mastodon,1854,245
2578,furry.engineer,Mastodon,1851,463
25954,misskey.04.si,Misskey,1839,178
37706,spore.social,Mastodon,1837,162
33595,masto.nyc,Mastodon,1836,165
20543,misskey.id,Misskey,1836,40
6164,romancelandia.club,Mastodon,1828,70
11694,mastodon.juggler.jp,Mastodon,1822,56
33957,vkl.world,Mastodon,1821,138
73127,mastodon.de,Mastodon,1816,506
33745,shakedown.social,Mastodon,1810,210
17116,plume.pullopen.xyz,Plume,1803,
15846,scicomm.xyz,Mastodon,1796,243
71137,ani.social,Lemmy,1785,165
7621,mastodon.mnetwork.co.kr,Mastodon,1781,59
35627,lounge.town,Mastodon,1777,20
20583,seaofog.com,Mastodon,1771,149
16761,openbiblio.social,Mastodon,1770,615
17999,queer.party,Mastodon,1748,242
156813,dev-my.sohobcom.ye,PeerTube,1747,4
31894,urusai.social,Mastodon,1746,250
15819,is.nota.live,Mastodon,1745,104
34640,pnw.zone,Mastodon,1725,173
15788,awoo.space,Mastodon,1723,44
29248,witter.cz,Mastodon,1715,237
16260,blacktwitter.io,Mastodon,1713,45
29368,lgbtqia.space,Mastodon,1712,314
21778,mander.xyz,Lemmy,1704,194
17804,computerfairi.es,Mastodon,1696,66
26647,mk.shrimpia.network,Misskey,1690,57
16470,aleph.land,Mastodon,1687,53
17946,mental.social,Mastodon,1682,192
67890,relay.toot.io,Activity-Relay,1672,1672
17860,ludosphere.fr,Mastodon,1672,307
17779,otoya.space,Mastodon,1669,35
34918,social.thej.in,Mastodon,1668,790
25799,social.lol,Mastodon,1668,790
15964,kanoa.de,Mastodon,1662,216
17012,graz.social,Mastodon,1651,250
73642,video.igem.org,PeerTube,1643,475
17802,go5.dev,Mastodon,1634,347
6839,norcal.social,Mastodon,1627,92
25364,blabber.lu-rp.net,Mastodon,1626,60
23204,social.treehouse.systems,Mastodon,1621,459
9329,mastodon.uy,Mastodon,1609,237
29016,famichiki.jp,Mastodon,1595,257
49152,m.otter.homes,Mastodon,1593,611
23169,respublicae.eu,Mastodon,1592,0
15932,anar.chi.st,Pixelfed,1580,59
17969,bonn.social,Mastodon,1572,423
35946,4bear.com,Mastodon,1569,182
25950,mona.do,Mastodon,1551,294
32655,h-net.social,Mastodon,1550,68
11752,misskey.social,Misskey,1550,56
21017,ovo.st,,1549,56
79656,kinkycats.org,Mastodon,1547,655
17500,mastodon.hypnoguys.com,Mastodon,1536,144
31145,pkm.social,Mastodon,1533,169
67080,thelemmy.club,Lemmy,1529,70
18032,jorts.horse,Mastodon,1525,408
17664,miniwa.moe,Pleroma,1525,22
30509,opalstack.social,Mastodon,1519,45
17507,pokemon.mastportal.info,Mastodon,1518,228
3664,mastodon.com.pl,Mastodon,1517,242
16416,social.opendesktop.org,Mastodon,1514,18
17532,douchi.space,Mastodon,1511,235
13890,gulp.cafe,Mastodon,1510,209
16477,uwu.social,Mastodon,1508,83
26420,vid.samtripoli.com,PeerTube,1500,1
79403,tube-enseignement-professionnel.apps.education.fr,PeerTube,1491,73
24677,eupolicy.social,Mastodon,1483,193
17121,videos.trom.tf,PeerTube,1483,36
155996,social.freysa.ai,Mastodon,1471,1
49066,pix.anduin.net,Pixelfed,1468,50
38021,musicworld.social,Mastodon,1465,201
154589,sizetube.com,PeerTube,1462,404
79664,misskey.doujin.games,Misskey,1461,
2571,gruene.social,Mastodon,1456,517
17877,mstdn.mx,Mastodon,1445,147
37212,neuromatch.social,Mastodon,1439,144
30510,poweredbygay.social,Mastodon,1437,44
36557,mstdn.in.th,Mastodon,1432,66
16815,funkwhale.it,Funkwhale,1429,30
17941,videos.lukesmith.xyz,PeerTube,1424,3
22450,relay.intahnet.co.uk,Activity-Relay,1422,1422
27613,social.sciences.re,Mastodon,1418,380
17529,meisskey.one,Meisskey,1418,72
15851,cybre.club,Firefish,1412,30
72699,lemy.lol,Lemmy,1409,96
15719,chitter.xyz,Mastodon,1392,288
21192,pixelfed.cz,Pixelfed,1386,79
66282,pixelfed.ru,Pixelfed,1378,148
17395,podcastindex.social,Mastodon,1369,142
17988,darmstadt.social,Mastodon,1365,217
24318,pellicule.bim.land,Pixelfed,1364,14
1701,mastodon.coffee,Mastodon,1361,127
28439,iosdev.space,Mastodon,1353,292
16211,mastodon.design,Mastodon,1353,297
67267,demo.writefreely.host,Writefreely,1352,5
10255,tablegame.mstdn.cloud,Mastodon,1352,73
66429,45sukey.net,Misskey,1350,
50807,akamdon.com,Mastodon,1346,316
5945,floss.social,Mastodon,1346,707
18481,peertube.bgzashtita.es,PeerTube,1344,3
12068,eigadon.net,Mastodon,1323,75
24888,mastodon.gal,Mastodon,1322,302
24091,fedisnap.com,Pixelfed,1313,115
22654,lilymagic.com,Mastodon,1308,47
74518,leminal.space,Lemmy,1307,126
12454,social.slat.org,Mastodon,1304,32
19589,hub.hubzilla.de,Hubzilla,1301,43
35201,woof.tech,Mastodon,1298,325
24592,tyrol.social,Mastodon,1298,109
45915,mastodon.acm.org,Mastodon,1290,210
29939,mastodon.energy,Mastodon,1282,122
27228,retro.pizza,Mastodon,1280,304
17084,otogamer.me,Mastodon,1278,88
177517,forum.guncadindex.com,Lemmy,1273,264
26118,social.kyiv.dcomm.net.ua,Mastodon,1273,77
85766,misskey.palmie.jp,Misskey,1271,
8814,vocalounge.cafe,Mastodon,1267,32
17405,video.liberta.vip,PeerTube,1261,68
33807,apobangpo.space,Mastodon,1260,53
17824,nofan.xyz,Mastodon,1259,313
17213,stereodon.social,Mastodon,1259,29
16308,kopiti.am,Mastodon,1259,74
27377,dotnet.social,Mastodon,1255,131
153534,spicy.social,Pixelfed,1252,172
85388,misskey.stream,Misskey,1250,29
84845,player.ojamajo.moe,PeerTube,1242,33
28531,seocommunity.social,Mastodon,1238,51
12903,mobilizon.chapril.org,Mobilizon,1234,
27520,sukebe.hostdon.ne.jp,Mastodon,1222,52
16590,zotum.net,Hubzilla,1221,109
25934,fomobremen.info,Mobilizon,1219,
24845,toot.lv,Mastodon,1211,189
17014,esperanto.masto.host,Mastodon,1204,170
161851,wowcool.moe,Misskey,1199,
9186,oldbytes.space,Mastodon,1199,351
51576,social.edu.nl,Mastodon,1182,191
17535,glammr.us,Mastodon,1182,201
84742,bookwyrm.it,Bookwyrm,1179,169
26922,vmst.io,Mastodon,1178,255
15948,pixelfed.noellabo.jp,Pixelfed,1178,0
56046,toot.turbo.chat,Mastodon,1169,18
52591,pari.cafe,Misskey,1163,282
17126,oulipo.social,Mastodon,1158,83
29415,vt.social,Mastodon,1152,182
34201,est.social,Mastodon,1143,64
17154,pleroma.in.th,Pleroma,1130,4
29008,neurodifferent.me,Mastodon,1126,101
25750,mi.cbrx.io,Misskey,1125,37
36862,misskey.life,Misskey,1108,116
16600,noblogo.org,Writefreely,1105,121
17623,en.osm.town,Mastodon,1104,281
17801,dobbs.town,Mastodon,1103,167
13537,trpg.cloud,Mastodon,1103,146
77692,prismisskey.space,Misskey,1101,
17981,im-in.space,Mastodon,1093,110
33107,wobbl.xyz,Mastodon,1087,163
72071,kasei.ski,Misskey,1086,
20826,pixelfed.bachgau.social,Pixelfed,1066,3
45482,vtdon.com,Mastodon,1065,79
28019,macaw.social,Mastodon,1063,157
28730,masto.yttrx.com,Mastodon,1049,27
32182,genserver.social,Akkoma,1044,29
20222,mastodon.mim-libre.fr,Mastodon,1042,160
17958,literatur.social,Mastodon,1041,289
65881,pxlfd.plus,Pixelfed,1030,1
30438,macrofurs.social,Mastodon,1030,150
46055,daepi.so,Misskey,1028,12
20169,tube.xy-space.de,PeerTube,1028,30
16890,mastodon.hk,Mastodon,1026,55
91444,tankie.tube,PeerTube,1022,112
70883,fstube.net,PeerTube,1022,173
66454,lemmy.nz,Lemmy,1011,82
29553,archaeo.social,Mastodon,1006,135
17643,machteburch.social,Mastodon,1004,178
47175,hear-me.social,Mastodon,1001,141
18396,quite.exposed,Pixelfed,1000,106
46370,bolha.photos,Pixelfed,999,43
29607,bitbang.social,Mastodon,999,202
16742,jawns.club,Mastodon,993,140
8372,tooter.social,Mastodon,992,131
73872,misskeytsf.love,Misskey,991,
65583,pointless.chat,Mastodon,990,83
54923,invillage-outvillage.com,Misskey,986,
33190,epicure.social,Mastodon,980,88
51463,mi.mashiro.site,Misskey,977,
18250,spectra.video,PeerTube,974,185
55014,mapsupport.de,Mastodon,972,325
16379,toot.berlin,Mastodon,972,114
176773,fosscad.io,Lemmy,968,115
79916,kinkpic.site,Pixelfed,967,74
14311,toots.social,Mastodon,967,38
70174,lemmus.org,Lemmy,963,39
48649,pixelfed.es,Pixelfed,960,127
18326,mobilizon.public.cat,Mobilizon,959,
12097,social.photo,Pixelfed,957,690
157265,support.sweetpproductions.com,NodeBB,956,19
29271,beige.party,Mastodon,954,552
30881,mastodon.free-solutions.org,Mastodon,945,36
65632,lethallava.land,Sharkey,943,263
17805,thicc.horse,Mastodon,943,170
6074,funk.firobe.fr,Funkwhale,941,22
16563,maly.io,Mastodon,939,49
